delta_phi_rad,normalized_order_empirical,ci_low,ci_high
1.4765485471872024,-1.0134195018371623,-1.1039584801028337,-0.9344168477677788
1.4870205226991686,-1.014506246174089,-1.10582742711425,-0.9346961294116546
1.4974924982111344,-1.0154657429542147,-1.107557614885579,-0.9350134327592454
1.5079644737231006,-1.016297765848307,-1.1090550104449437,-0.935322630770876
1.5184364492350664,-1.0170021184112423,-1.1102430169884516,-0.9356128305704026
1.5289084247470326,-1.0175786342073756,-1.1112158983236728,-0.9358865673587957
1.5393804002589984,-1.0180271769168137,-1.11197312930181,-0.9360993118470783
1.5498523757709646,-1.0183476404225058,-1.1125143009849365,-0.9362511853841224
1.5603243512829303,-1.0185399488780624,-1.112839361995214,-0.9363422747593201
1.5707963267948966,-1.018604056756242,-1.1129551779463622,-0.9363726320909801
