time_s,left_phase_mean,right_phase_mean,left_force_mean_N,left_force_sem_N,right_force_mean_N,right_force_sem_N,center_mean_m,center_sem_m
34.2,2.30173719015692,-0.9985867412030758,-0.2193948224239346,0.2193948224239346,4.377617237805541,3.6662988275313033,0.17640262438605228,0.03989769820630394
34.4,2.928545319380132,-0.7706513262743866,-0.6537522615656369,0.653752261565637,7.622682302928027,4.089003763930829,0.17643573957805833,0.040304708457874615
34.6,-2.714578146876897,-0.5618479761144761,-7.594491516205601,3.149087369412478,2.316786844673798,2.252565219290379,0.17863573723783097,0.0412382827258791
34.800000000000004,-2.0630676176593994,-0.360048869057292,-2.464584372326916,2.081978859328997,3.565715888110976,2.210052025241048,0.18139098064663509,0.04193771765348182
35.0,-1.4181704670451802,-0.14847563617129567,-4.843705517424738,4.312489318238485,1.067104666227668,0.866995505901255,0.18487511404479542,0.04279290780596477
35.2,-0.8218932131953514,0.05715873875632775,-4.013498535239895,3.2670445558730132,0.0,0.0,0.18699624831788242,0.04312272941419809
35.4,-0.22262648034311835,0.25979868572884046,-0.5995123729626817,0.5065081777523901,0.0,0.0,0.18792935375434658,0.043137531132882725
35.6,0.4269933699150296,0.47916940369615946,-0.9059736982243076,0.9059736982243078,0.0,0.0,0.18969958966287473,0.04234887416525697
35.800000000000004,1.1050329844824418,0.6844411829003302,0.0,0.0,0.018678635945327707,0.01867863594532771,0.18813317952056727,0.04231337208233489
36.0,1.7131994802128103,0.9123762476567697,0.0,0.0,1.0133806324507502,1.0133806324507504,0.18639926612377167,0.042222747348125665
36.2,2.357403874964569,1.1233685561369169,0.0,0.0,0.31753682150807244,0.3175368215080724,0.1860568366634349,0.041954831632703776
36.4,2.9973341847761006,1.3374514801202908,-4.854505148052692,3.6834724007702904,0.5665553879453545,0.5665553879453545,0.18801770467932025,0.04157582716628339
36.6,-2.6236305153105866,1.540036776087844,-3.1853073210047342,1.6346326527953812,2.9803247008538247,2.980324700853825,0.19452509439239898,0.04123506109401203
36.800000000000004,-2.0008821689945333,1.7570967313281862,-2.6522623462388433,1.6975316316886346,2.3261613408263115,2.326161340826312,0.2038338907683889,0.04069695935972556
37.0,-1.378455914120489,1.973878391905511,-3.782982429538731,2.758624366541969,0.5498523591842116,0.5498523591842116,0.21267393790185452,0.03946759691514441
37.2,-0.7581816014585641,2.1824435542673317,-8.133166789385255,3.7946175253170824,3.0776433576886535,3.0776433576886535,0.22012493293732405,0.03864763380521643
37.4,-0.10332685918457325,2.390803445364246,-0.6163950209874858,0.5518897226902284,0.22414363134393248,0.22414363134393248,0.22622096398845315,0.037610060867398654
37.6,0.551730868996309,2.6012335636223884,0.0,0.0,0.39207177578263747,0.3920717757826375,0.22649731626734138,0.0373376584845148
37.800000000000004,1.1712703006190324,2.824315945325244,0.0,0.0,2.8910392313271367,2.891039231327137,0.22240330542748174,0.03756783120581826
38.0,1.8028710856637882,3.034951859121079,0.0,0.0,6.59555709893588,4.187008498173456,0.21660161344334483,0.038239619877349876
38.2,2.474045719146619,-3.0315686120818155,-2.6927073158156922,2.6927073158156922,10.213846083413127,4.431266731518222,0.20798503203938404,0.03894820016177908
38.400000000000006,3.0988976703249884,-2.825724238238663,-0.4428809265036606,0.38533189437917675,12.195861733259337,5.117570086849983,0.19763123585532108,0.04050239490133493
38.6,-2.5548666530472723,-2.615052323306912,-6.402897566107015,3.078145565355925,8.406797087820157,3.3608467838415894,0.1936591068903605,0.04058363678681063
38.800000000000004,-1.8725497434888856,-2.4040800048299262,-5.464325165966318,2.4559200272244217,4.714872321199023,3.585351520823464,0.19439372466877103,0.04084335226385449
