time,cargo x,cargo y,cargo z,cargo alpha,cargo beta,cargo gamma,phi1,phi2,phi3,phi4,current1,current2,current3,current4,r1 x,r1 y,r1 z,r2 x,r2 y,r2 z,r3 x,r3 y,r3 z,r4 x,r4 y,r4 z
10083,1.448359966,1.368341088,0.085500821,0.017280679,0.025550807,0.947084069,3.522927623,3.375689794,4.520158581,0.858489621,0.542820725,0.519072404,0.586417017,0.493095623,1.675454378,2.4696455,2.370931149,1.950122118,0.351463556,0.882751405,1.293774247,0.281617731,0.884877563,0.858472228,-2.457169294,-1.499192119
10084,1.45104146,1.367625952,0.091009252,0.025623115,0.036565695,0.946679056,3.562927623,3.415689794,4.560158581,0.912203122,0.544808755,0.51830953,0.588919548,0.493184822,1.675437927,2.469620228,2.371023655,1.950205088,0.353149652,0.884174466,1.293839574,0.281520963,0.884879172,0.858950615,-2.458514214,-1.499433756
10085,1.451502919,1.368105531,0.086185351,0.018783482,0.02678155,0.946744919,3.602927623,3.455689794,4.600158581,0.965605496,0.54182051,0.517590366,0.585438046,0.494025136,1.675421715,2.469595909,2.370926857,1.950065613,0.354424894,0.885243237,1.293917179,0.281384766,0.8848809,0.859207928,-2.45962882,-1.499770403
10086,1.453739882,1.366994262,0.09240669,0.028162375,0.039615236,0.946292102,3.642927623,3.495689794,4.640158581,1.018633916,0.544775641,0.516688382,0.589023733,0.49364006,1.675408721,2.469576359,2.370569706,1.949652433,0.355217963,0.885914624,1.294031739,0.281209826,0.884882271,0.859371543,-2.460433006,-1.50027287
10087,1.453702569,1.367313504,0.087637573,0.021202667,0.029820947,0.946358204,3.684571718,3.535689794,4.680158581,1.071269032,0.542068931,0.515666853,0.58597002,0.494155606,1.675391197,2.469550133,2.369982004,1.948967695,0.355733842,0.88636148,1.294267535,0.281026006,0.884884179,0.859507143,-2.461056471,-1.50083077
10088,1.455012798,1.366390109,0.09036091,0.025353078,0.035391301,0.946152747,3.73473265,3.575689794,4.720158581,1.123499272,0.543588838,0.514492975,0.587893189,0.493878125,1.675379395,2.469533205,2.369185448,1.948044181,0.355835259,0.886449337,1.294632554,0.280621439,0.884885669,0.859637201,-2.461304665,-1.50138092
10089,1.455399275,1.365966797,0.08912693,0.023541817,0.032722682,0.946085453,3.784974401,3.615689794,4.760158581,1.175350199,0.543096233,0.513234525,0.587314835,0.49423062,1.675362587,2.46950841,2.368213892,1.94692111,0.355844468,0.886456966,1.294949651,0.279846847,0.884887516,0.859799802,-2.461348057,-1.502071977
10090,1.455659866,1.365368128,0.087280437,0.020941019,0.028881108,0.946029484,3.835164784,3.655689794,4.800158581,1.226866268,0.542555181,0.5120065,0.58626382,0.494264222,1.675350308,2.469489336,2.367118597,1.945656061,0.355835974,0.886451006,1.295517564,0.279107213,0.884888887,0.859993041,-2.461356163,-1.502810717
10091,1.456891537,1.364086509,0.090382442,0.025547814,0.034751974,0.945259154,3.885180169,3.695689794,4.840158581,1.278116598,0.544424087,0.510879152,0.588271345,0.493629231,1.675335526,2.469465971,2.365931749,1.944280267,0.355828792,0.886445582,1.296327949,0.278329879,0.884890437,0.860187709,-2.461357355,-1.503513932
10092,1.456991434,1.363529205,0.085321851,0.018074043,0.02363324,0.944115877,3.934911723,3.735689794,4.887846047,1.329202388,0.541959525,0.510076709,0.585531366,0.494452964,1.675319552,2.469443321,2.364681482,1.942835569,0.355820715,0.886440217,1.296842456,0.276494294,0.884892523,0.860410094,-2.461357117,-1.504960299
10093,1.458958507,1.361365438,0.08937864,0.024009196,0.03144303,0.94226712,3.984266923,3.775689794,4.937542796,1.380233264,0.544355808,0.509506629,0.588351076,0.493363142,1.675306797,2.469424009,2.36337328,1.941320062,0.355808616,0.886431634,1.297949195,0.275185704,0.884894013,0.860640585,-2.46135664,-1.506236076
10094,1.459190607,1.360320926,0.084791511,0.017132854,0.022138728,0.941012144,4.033189352,3.815689794,4.987357541,1.431346543,0.542434013,0.508700777,0.585949954,0.492904063,1.675290704,2.46939826,2.361985922,1.939703107,0.355803668,0.88642782,1.299457073,0.273924798,0.884895742,0.860836267,-2.46135664,-1.507219195
10095,1.46077168,1.358399272,0.085570104,0.018327279,0.023119582,0.93898809,4.081634922,3.855689794,5.037337086,1.48269199,0.543159046,0.508207925,0.58691082,0.492191548,1.67527914,2.469379902,2.360583305,1.938077092,0.355789363,0.886417627,1.300821304,0.272214949,0.884897292,0.861064017,-2.461355925,-1.508263469
10096,1.462038755,1.356567144,0.085689984,0.018440885,0.023029521,0.937168479,4.129591859,3.895689794,5.087528414,1.53444266,0.54367054,0.507704593,0.587359807,0.493127582,1.675261378,2.469357252,2.359176636,1.93644762,0.355781347,0.886412859,1.301756501,0.268946499,0.884900033,0.861305475,-2.461354733,-1.509747028
10097,1.462420702,1.353714585,0.080133989,0.009519345,0.015868748,0.935131013,4.177084563,3.935689794,5.137968568,1.586766259,0.542476303,0.50787058,0.58484447,0.49239103,1.675248742,2.469336271,2.357790947,1.934835553,0.355773211,0.886406839,1.302726746,0.266644597,0.884901404,0.861589789,-2.461354733,-1.511033535
10098,1.465043664,1.351433396,0.084321171,0.016486563,0.02081248,0.932116985,4.224123266,3.975689794,5.188692459,1.639853167,0.544653989,0.508179402,0.587633536,0.492380613,1.675237417,2.469314337,2.356396675,1.933210611,0.35575828,0.886395514,1.303666353,0.263687611,0.884902596,0.861887336,-2.461354494,-1.512527108
10099,1.466009617,1.349671245,0.080539569,0.010140065,0.017046219,0.929757118,4.270792882,4.015689794,5.239709572,1.693940732,0.543021216,0.507282466,0.587045749,0.495738373,1.675217271,2.469286919,2.354970932,1.931547284,0.355749846,0.886390448,1.304330707,0.258176804,0.884905934,0.862075686,-2.461353302,-1.514105082
10100,1.466951013,1.346280336,0.078001708,0.006568389,0.010305567,0.927556515,4.317137938,4.055689794,5.291009882,1.749169939,0.543974305,0.508629481,0.585019169,0.494371199,1.675203443,2.46926403,2.353502989,1.929831028,0.35573712,0.886381328,1.305293798,0.255698353,0.884907603,0.862304926,-2.461353064,-1.515417695
10101,1.469226599,1.34393692,0.080815531,0.011349852,0.013204535,0.924757779,4.363226809,4.095689794,5.342580406,1.805824582,0.545760057,0.508967702,0.586951061,0.497729264,1.675185323,2.469235897,2.35203433,1.928106546,0.355721503,0.886370659,1.30613935,0.249080881,0.884910524,0.862510741,-2.461351633,-1.517442107
10102,1.470040083,1.340768695,0.075781092,0.002911009,0.008740002,0.92220825,4.409173817,4.135689794,5.394359933,1.864012655,0.544940539,0.509001806,0.585432619,0.496913147,1.675166726,2.469200134,2.35053277,1.926340818,0.355713546,0.886363804,1.307654262,0.24655214,0.88491267,0.862771869,-2.461352348,-1.520892859
10103,1.472060561,1.338540316,0.075030513,0.00269232,0.001598751,0.918829024,4.455056411,4.175689794,5.446282959,1.924007894,0.54526727,0.510035996,0.585195925,0.499863388,1.675145268,2.469171762,2.348973989,1.924511909,0.3556934,0.886351228,1.308815956,0.240184873,0.884916842,0.863016784,-2.461349964,-1.524640083
10104,1.473172426,1.335020185,0.075721353,0.003245423,0.009322464,0.917667389,4.500943168,4.215689794,5.498265043,1.984007894,0.547595318,0.509561732,0.586123248,0.498812155,1.675124288,2.469133377,2.347392559,1.922645926,0.355682433,0.886342704,1.310076594,0.237732992,0.884919703,0.863253593,-2.461350203,-1.527276039
10105,1.474816442,1.33325851,0.073589548,0.000658037,-0.000658749,0.914248228,4.546957782,4.261011721,5.550191758,2.044007894,0.547080076,0.510292533,0.585248892,0.50352824,1.675096154,2.4690938,2.345752239,1.920717955,0.355665058,0.886332154,1.311443567,0.229867399,0.884925067,0.863527,-2.461348057,-1.52979517
10106,1.476514339,1.328918099,0.073818453,0.000250519,0.004844873,0.911508799,4.593157945,4.311622305,5.601956333,2.104007894,0.549374326,0.511039746,0.586121912,0.502397218,1.675075769,2.469043255,2.344075918,1.918709874,0.355654746,0.886321723,1.312396646,0.226666793,0.884927273,0.863657534,-2.461349726,-1.532968044
10107,1.477247119,1.327463746,0.073738798,0.001105717,0.001410411,0.910273194,4.63964341,4.362389862,5.653435372,2.164007894,0.550332313,0.510496147,0.585546891,0.504789925,1.675036311,2.46899128,2.342303753,1.916621208,0.355637789,0.886313081,1.314691663,0.221399799,0.884935141,0.863837004,-2.461346626,-1.536036849
10108,1.479804277,1.324247241,0.073881514,7.92E-05,0.005814384,0.905587494,4.686498131,4.413329392,5.704526894,2.224007894,0.550770338,0.510811925,0.587932743,0.509505869,1.67500186,2.468928099,2.340508699,1.914474368,0.355623364,0.886302173,1.316184878,0.212741464,0.884941161,0.864037454,-2.461346149,-1.538414359
10109,1.48062849,1.320963621,0.073766574,0.000927106,0.002534846,0.903762341,4.733778436,4.464457966,5.755122028,2.284007894,0.553237229,0.511969378,0.586657012,0.507169853,1.67496562,2.468857765,2.338663816,1.912272692,0.355617136,0.886296272,1.317366481,0.211094558,0.884947002,0.864296079,-2.461347103,-1.541695714
10110,1.481055975,1.31970191,0.073823392,0.001542253,0.001261094,0.902947247,4.781562787,4.515779827,5.805145935,2.344007894,0.55414413,0.510517391,0.586293218,0.509736706,1.674916506,2.468784094,2.336651087,1.909856081,0.355603844,0.886289477,1.320173264,0.205824569,0.884957135,0.864405155,-2.461344719,-1.544656992
10111,1.482989311,1.31682384,0.074076734,0.000980474,0.003221309,0.899018407,4.829907694,4.567313969,5.854542552,2.404007894,0.554977507,0.510737351,0.58771749,0.513194779,1.674870133,2.468700409,2.334655046,1.907461047,0.35559231,0.886281013,1.322535038,0.198474526,0.884965897,0.864599526,-2.461344242,-1.546440363
10112,1.484716535,1.312745452,0.073579185,0.000635298,0.001705757,0.894984066,4.878855708,4.619080093,5.903283317,2.464007894,0.557056936,0.512522097,0.587615322,0.513051454,1.674826741,2.468607664,2.332578182,1.904956937,0.355589926,0.886276186,1.324068904,0.193702683,0.884973466,0.864834547,-2.461346149,-1.547479987
10113,1.48500526,1.311493039,0.073671699,0.001375187,0.001157758,0.894250989,4.928447581,4.67106511,5.951366761,2.524007894,0.558028903,0.510672701,0.587258312,0.5123959,1.674763918,2.468508244,2.330297947,1.902251482,0.355581015,0.886272967,1.326158047,0.192200661,0.884979486,0.865085363,-2.461344004,-1.549942493
10114,1.485597849,1.310031056,0.073803365,0.001533219,0.000676359,0.89265269,4.978706835,4.723271186,5.998812511,2.584007894,0.558783354,0.509251117,0.587282197,0.513833176,1.674700856,2.468391418,2.328033924,1.899535894,0.355572939,0.886267722,1.329730988,0.187874779,0.884965479,0.865386069,-2.46134305,-1.551364183
10115,1.486828089,1.307631612,0.074170887,0.001821195,0.00029726,0.889814615,5.029643984,4.775700943,6.045659348,2.644007894,0.559997297,0.509113908,0.587678484,0.515007217,1.674633861,2.468259573,2.325803518,1.896870494,0.355566204,0.886262476,1.333049774,0.183020085,0.884928763,0.865785539,-2.46134305,-1.551511168
10116,1.48771584,1.305575013,0.073874734,0.001352543,0.000431627,0.88751024,5.081253301,4.828333265,6.091966697,2.704007894,0.560837614,0.508189866,0.587893078,0.513179511,1.674558043,2.468109608,2.323497772,1.894116402,0.355561107,0.886258423,1.334969401,0.182201087,0.884866416,0.866093457,-2.461343288,-1.553861618
10117,1.488384008,1.303915501,0.073769525,0.001225727,0.000337618,0.88554436,5.133511623,4.88113921,6.137806836,2.764007894,0.56153945,0.506987752,0.588014974,0.513379093,1.674457431,2.467933893,2.321206093,1.891377211,0.355555624,0.88625586,1.337779164,0.179301515,0.884796977,0.866427243,-2.461341858,-1.556015015
10118,1.489304185,1.301863432,0.073906265,0.001334695,7.18E-05,0.882974029,5.186379279,4.934086305,6.183258838,2.824007894,0.562459557,0.506476169,0.588269622,0.514370567,1.674321651,2.467709064,2.318928242,1.88866508,0.355552167,0.886253178,1.340129256,0.175340772,0.88473171,0.866742969,-2.461341858,-1.556723118
10119,1.490143418,1.299841166,0.073780745,0.001118858,0.000140502,0.880510747,5.239794077,4.987123557,6.228408754,2.884007894,0.563209476,0.50602919,0.588494284,0.513068634,1.674121141,2.467408657,2.316807985,1.88611269,0.355550528,0.886250913,1.341121554,0.174250215,0.884758174,0.867158473,-2.461342573,-1.558276772
10120,1.490686536,1.298273206,0.073739007,0.001225167,0.000273236,0.878671765,5.293671681,5.0401799,6.273346271,2.944007894,0.563726961,0.504971973,0.588570369,0.513103367,1.673845291,2.467016935,2.3146348,1.883517981,0.355548024,0.886250496,1.342913389,0.17191641,0.884804726,0.867549896,-2.461341381,-1.559286475
10121,1.491410732,1.296381354,0.073799565,0.001171948,6.00E-05,0.876351178,5.347909704,5.093184951,0.034972561,3.004007894,0.564287,0.504617352,0.588703411,0.514047132,1.673487663,2.466515779,2.31257844,1.88106823,0.355547249,0.886249721,1.343964219,0.168601841,0.884847939,0.867948949,-2.461341619,-1.55900383
10122,1.492077351,1.294485569,0.073769391,0.00115777,0.000106172,0.874100566,5.402385594,5.14605146,0.079742601,3.061664275,0.564738557,0.504251288,0.588813143,0.512686692,1.673035383,2.465891361,2.310561419,1.878621101,0.355541259,0.886244059,1.344508052,0.167796388,0.884866178,0.868266881,-2.461342335,-1.559001088
10123,1.492498159,1.293026924,0.07371705,0.001248391,0.000273852,0.872416317,5.456958789,5.198682559,0.124551192,3.101664275,0.564826993,0.503438043,0.588840874,0.512244729,1.6724751,2.465139866,2.308619261,1.876306891,0.35552296,0.886229813,1.345146179,0.166461974,0.884887636,0.868717909,-2.461342335,-1.558383584
10124,1.492895722,1.291584611,0.073709972,0.001259986,0.000288669,0.870744586,5.511482307,5.250986814,0.169471012,3.141664275,0.5647596,0.502792562,0.58885606,0.510891478,1.671813846,2.464254379,2.306766748,1.874107838,0.355492264,0.886204481,1.345373273,0.166221082,0.884894133,0.869286001,-2.461344242,-1.558073997
10125,1.493218184,1.290311933,0.073697269,0.001269423,0.000333662,0.869249642,5.565807036,5.302877134,0.214566872,3.181664275,0.564442306,0.502140706,0.588876746,0.509242244,1.671049833,2.463242292,2.305083752,1.872073412,0.355448008,0.886168659,1.34548068,0.166513622,0.884890795,0.869694591,-2.461347103,-1.557561159
10126,1.493480563,1.289206147,0.073699988,0.001282271,0.000375338,0.867926598,5.619792048,5.354279108,0.259895106,3.221664275,0.563896659,0.501491367,0.588911375,0.506947082,1.670200229,2.462121248,2.303543329,1.87021625,0.355390579,0.886122048,1.345611572,0.167656928,0.884897709,0.870095909,-2.461351633,-1.556869507
10127,1.493677855,1.288311362,0.073702767,0.001258727,0.00042515,0.866823256,5.673313089,5.405136759,0.30550319,3.261664275,0.563100957,0.500652276,0.588968823,0.504104261,1.669277787,2.460912228,2.302051067,1.868437529,0.355320126,0.886064827,1.34578228,0.16959846,0.884923398,0.870436013,-2.461358547,-1.555908322
10128,1.49382329,1.287617087,0.073683463,0.001122618,0.000452458,0.86591047,5.726270927,5.455419846,0.3514297,3.301664275,0.562069558,0.499859969,0.58905679,0.50085987,1.668308854,2.459643364,2.300795078,1.866923094,0.355236739,0.885997176,1.346029997,0.172177345,0.884928465,0.87068969,-2.461368084,-1.554679632
10129,1.493919134,1.287128806,0.073651172,0.000917959,0.000467887,0.865202367,5.778597539,5.505126475,0.39770464,3.341664275,0.560859176,0.498953354,0.589176474,0.497343889,1.667327285,2.458360195,2.299659729,1.865543008,0.355140895,0.885919273,1.346367478,0.175254449,0.884920537,0.870833874,-2.46138072,-1.553143144
10130,1.493974328,1.286816359,0.073633224,0.000716453,0.000463617,0.864660323,5.830259143,5.554285505,0.444349999,3.381664275,0.559519964,0.498144543,0.589326286,0.493627841,1.666330576,2.457071304,2.298742056,1.864438653,0.355032533,0.885831237,1.346726775,0.178737044,0.884980679,0.871073306,-2.461397648,-1.551349044
10131,1.494017959,1.286634564,0.073648006,0.000560409,0.000435205,0.864215255,5.881256737,5.602956418,0.491380361,3.421664275,0.558123669,0.497459634,0.589528698,0.489802356,1.665356398,2.455809832,2.298006058,1.863556266,0.354905158,0.885732234,1.347161531,0.182454273,0.885015488,0.87128526,-2.461437702,-1.549314618
10132,1.494061947,1.286586404,0.073678389,0.000424081,0.000400362,0.863863766,5.931624135,5.651228432,0.538803946,3.461664275,0.556695865,0.496913654,0.589817362,0.485957298,1.664423943,2.454613209,2.2974751,1.862929583,0.354743242,0.885608196,1.347505212,0.18636474,0.885102212,0.871553481,-2.461508274,-1.547157884
10133,1.494104743,1.286671042,0.073714405,0.00029525,0.000363436,0.863622427,5.981424759,5.699218359,0.586623884,3.501664275,0.55529213,0.496558766,0.590238144,0.482399411,1.663577557,2.453528166,2.29721117,1.862605453,0.35450834,0.885420442,1.347940445,0.190096408,0.885212302,0.871693075,-2.461574078,-1.545258045
10134,1.49413836,1.286882639,0.073750719,0.000171003,0.000323214,0.863512099,6.030747413,5.747068934,0.63483951,3.541664275,0.553941621,0.496313885,0.590887204,0.479189077,1.662830234,2.452572346,2.297151566,1.862517834,0.354116619,0.885096669,1.348378539,0.193606079,0.885338485,0.871726334,-2.461648226,-1.543213248
10135,1.49414432,1.287190676,0.073785722,5.90E-05,0.000272867,0.863536417,6.079701828,5.794946912,0.683448773,3.581664275,0.552709651,0.495963728,0.59168171,0.476406925,1.662198067,2.451771736,2.297122478,1.862468958,0.353598237,0.884673834,1.348782897,0.196785748,0.885489702,0.871737123,-2.461773634,-1.541220307
10136,1.494105697,1.287564397,0.07382074,-3.81E-05,0.00020517,0.863679409,6.128414379,5.843037656,0.732449516,3.621664275,0.551681262,0.495513509,0.592480931,0.473974766,1.661727667,2.451171398,2.297096014,1.862424254,0.353050768,0.884229243,1.349092364,0.199682638,0.885612845,0.871743619,-2.461863756,-1.539187074
10137,1.494008303,1.288014531,0.073866837,-0.000133385,9.38E-05,0.863950551,6.177024748,5.891540574,0.781839871,3.661664275,0.550897477,0.49495827,0.593497915,0.472181566,1.661453247,2.450811148,2.297071695,1.862382889,0.352293462,0.883617878,1.34939909,0.201996401,0.885722578,0.871748924,-2.462133408,-1.537674308
10138,1.493826985,1.288499236,0.073913179,-0.000196401,-3.88E-05,0.864325941,6.225683437,5.940663557,0.83162061,3.701664275,0.550392338,0.494356396,0.59477207,0.470959196,1.661368251,2.450673342,2.297049522,1.862344861,0.351265907,0.882786453,1.349615812,0.203738451,0.88573724,0.871753693,-2.46231699,-1.53605628
10139,1.493385792,1.289085627,0.074055426,-0.00010278,-0.000315226,0.865018785,6.274550666,5.990617248,0.881796532,3.741664275,0.550042787,0.493646588,0.595924263,0.470106877,1.661334038,2.450608492,2.297029018,1.86231041,0.35014087,0.881853759,1.349783778,0.205167174,0.885746419,0.871758103,-2.461975336,-1.53492105
